id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
198,Madrid,Chamberí,Venta,Dúplex,414138.0,78.6,3.0,2.0,Buen estado,1965,5,True,True,False,True,False,1.73,2024-10-13
199,Madrid,Chamberí,Venta,Piso,219729.0,42.1,3.0,1.0,Buen estado,1986,1,True,False,False,True,False,4.73,2024-10-25
200,Madrid, Centro ,Venta,Piso,430478.0,93.1,1.0,2.0,Buen estado,1972,7,True,False,,True,,4.19,2025-02-14
201,Madrid,Chamberí,Alquiler, Piso ,327465.0,67.4,,2.0,Obra nueva,2023,8,True,True,True,False,False,5.99,2024-12-25
202,Madrid,Centro,Venta,Piso,472045.0,108.1,4.0,3.0,A reformar,1987,6,True,True,True,False,False,4.37,2025-01-26
203,Madrid,Arganzuela,Venta,Estudio,379633.0,82.2,3.0,1.0,Buen estado,1991,1,,False,True,True,False,6.95,2024-12-30
204,Madrid,Tetuán,Venta,Piso,553015.0,102.5,5.0,1.0,Buen estado,1973,9,False,True,True,True,False,4.0,2025-02-26
205,Madrid,Arganzuela,Venta,Chalet,464857.0,83.9,1.0,1.0,Buen estado,1979,7,True,True,,True,False,3.67,
206,Madrid,Tetuán,Venta,Dúplex,527642.0,112.4,1.0,2.0,Buen estado,1964,Ático,True,True,False,False,False,5.49,2025-03-24
207,Madrid,Tetuán,Alquiler,Piso,503987.0,99.0,3.0,1.0,Buen estado,2008,3,True,False,True,False,True,5.84,2025-01-22
208,Madrid,Retiro,Alquiler,Piso,416549.0,85.0,4.0,1.0,Obra nueva,2020,6,True,False,False,True,True,5.01,2024-12-28
209,Madrid,Arganzuela,Venta, Chalet ,427054.0,75.8,5.0,3.0,Buen estado,1985,7,True,True,False,False,False,5.13,
210,Madrid,Salamanca,Alquiler,Piso,308548.0,59.3,,1.0, Buen estado ,1978,5,True,True,,False,False,3.18,2024-11-11
211,Madrid,Tetuán,Venta,Chalet,382077.0,86.8,1.0,1.0,Buen estado,1990,Ático,False,False,,False,True,2.14,2024-11-09
212,Madrid,Centro,Venta,Estudio,373794.0,85.2,1.0,1.0,Obra nueva,2023,Bajo,True,,True,True,True,9.22,2024-12-21
213,Madrid,Tetuán,Venta,Piso,157954.0,32.2,6.0,2.0,Buen estado,2001,2,True,True,False,False,False,7.16,2025-03-26
214,Madrid,Centro,Venta,Piso,,,3.0,2.0,Obra nueva,2020,1,True,True,True,True,True,2.49,2024-12-19
215,Madrid,Tetuán,Venta,Piso,397632.0,84.9,1.0,1.0, Buen estado ,1958,9,False,True,True,True,False,5.73,2025-03-15
216,Madrid,Arganzuela,Venta,Piso,635009.0,115.4,2.0,1.0,Reformado,1991,4,False,,False,True,,6.51,2024-10-16
217,Madrid,Chamberí,Venta,Dúplex,274122.0,76.5,1.0,2.0,Reformado,1983,5,True,True,False,False,False,6.77,2024-10-10
218,Madrid,Chamberí,Alquiler,Piso,516424.0,88.1,3.0,1.0,Buen estado,1975,2,True,True,False,,False,6.75,2025-03-20
219,Madrid,Salamanca,Venta,Piso,428688.0,71.1,2.0,3.0,Buen estado,1964,7,True,True,False,False,False,7.99,2025-01-04
220,Madrid,Chamberí,Venta,Estudio,464667.0,87.9,1.0,1.0,Obra nueva,2022,9,True,True,True,True,False,4.52,2024-10-30
221,Madrid,Salamanca,Venta,Dúplex,248761.0,48.3,5.0,2.0, Buen estado ,1955,1,True,True,False,True,True,4.12,2024-12-17
222,Madrid,Centro,Venta,Piso,556424.0,99.1,2.0,1.0,Buen estado,1978,4,True,False,True,False,False,5.27,2024-12-03
223, Madrid ,Tetuán,Venta,Piso,386430.0,74.5,3.0,,Buen estado,2003,Ático,True,True,True,True,False,5.2,2025-03-09
224,Madrid,Centro,Venta,Piso,531639.0,76.7,3.0,1.0,Buen estado,1986,9,,False,False,False,False,5.15,
225,Madrid,Salamanca,Venta,Ático,449281.0,89.3,4.0,1.0,Obra nueva,2020,4,False,True,True,True,False,2.79,2024-12-31
226,Madrid,Salamanca,Venta,Estudio,303047.0,66.6,3.0,1.0,Buen estado,1979,6,True,False,False,False,False,8.57,2025-02-22
227, Madrid ,Arganzuela,Venta,Piso,183902.0,39.4,3.0,1.0,Buen estado,1990,5,True,True,False,False,False,6.2,2024-10-27
228,Madrid,Centro,Alquiler,Piso,414811.0,86.7,4.0,1.0,Buen estado,1979,1,True,False,False,False,False,5.35,2024-12-28
229,Madrid,Tetuán,Venta,Piso,409542.0,79.0,1.0,1.0,Buen estado,1974,4,False,False,False,False,True,3.28,2024-11-07
230,Madrid,Centro,Venta,Piso,282066.0,57.3,2.0,1.0,Obra nueva,2022,7,True,True,True,False,False,5.72,2025-04-03
231,Madrid,Retiro, Venta ,Dúplex,581936.0,109.2,,1.0,Buen estado,2005,9,True,False,False,False,False,5.95,2025-01-19
232,Madrid,Tetuán,Venta,Ático,275043.0,62.4,1.0,1.0,Obra nueva,2019,5,True,True,False,False,True,3.04,2024-11-21
233,Madrid,Salamanca,Venta,Piso,280691.0,48.8,1.0,2.0,Buen estado,1992,5,False,True,False,False,True,6.28,2025-01-06
234,Madrid,Arganzuela,Alquiler,Estudio,,,2.0,1.0,Buen estado,2010,1,True,False,False,False,False,5.6,2024-11-15
235,Madrid,Retiro,Venta,Estudio,367958.0,86.8,3.0,3.0,Obra nueva,2023,1,True,True,True,True,False,6.2,
236,Madrid,Arganzuela,Venta,Dúplex,456286.0,94.2,1.0,1.0,Obra nueva,2021,Ático,True,True,False,True,True,7.9,2025-03-02
237,Madrid,Arganzuela,Venta,Estudio,412170.0,87.5,1.0,1.0,Reformado,1983,Ático,True,False,True,True,,3.99,2024-12-28
238,Madrid,Chamberí,Venta,Piso,,,2.0,1.0,Buen estado,2006,4,True,False,False,False,False,4.27,2025-03-09
239,Madrid,Salamanca,Venta,Piso,328418.0,70.0,1.0,1.0,Buen estado,1985,Bajo,,True,False,False,False,4.83,2024-10-23
240,Madrid,Retiro,Alquiler,Piso,335966.0,70.7,2.0,1.0,Reformado,1968,1,False,,True,True,True,4.98,2025-03-15
241,Madrid,Tetuán,Venta,Piso,482933.0,93.9,4.0,1.0,Buen estado,1986,Bajo,False,False,False,False,False,5.84,2025-02-01
242,Madrid,Tetuán,Venta, Piso ,175747.0,39.4,1.0,1.0, Buen estado ,1994,2,True,False,False,False,False,5.58,2024-10-24
243,Madrid,Centro,Venta,Ático,560429.0,99.6,3.0,1.0,Buen estado,1983,1,False,False,False,False,False,2.21,2025-02-15
244,Madrid,Arganzuela,Venta,Piso,552083.0,100.4,,1.0,Buen estado,1979,7,True,True,False,False,True,,2025-02-20
245,Madrid,Tetuán,Venta,Piso,153073.0,30.0,1.0,1.0,Reformado,2003,6,True,False,False,False,True,5.98,2025-01-21
246,Madrid,Retiro,Venta,Piso,341288.0,64.0,1.0,1.0,Buen estado,1977,5,True,True,,True,True,5.65,2024-10-25
247,Madrid,Retiro,Venta,Estudio,385475.0,71.9,3.0,3.0,Buen estado,2001,Ático,True,True,False,False,False,1.47,2025-03-12
248,Madrid,Chamberí,Venta,Piso,448972.0,93.0,3.0,1.0,Buen estado,1976,5,True,False,False,False,False,4.72,2024-12-27
249,Madrid,Arganzuela,Venta,Piso,277842.0,59.8,2.0,1.0, Buen estado ,1977,1,False,False,False,True,False,4.73,
250,Madrid,Tetuán,Venta,Dúplex,417838.0,68.1,1.0,1.0,Obra nueva,2023,Ático,True,True,False,False,False,4.31,2025-02-20
251,Madrid,Salamanca,Venta,Piso,255779.0,48.0,2.0,1.0,Buen estado,2003,5,False,True,False,True,False,,2024-12-27
252,Madrid,Chamberí,Alquiler,Piso,406475.0,78.1,2.0,4.0,Obra nueva,2019,3,True,True,True,True,True,6.2,2024-11-13
253,Madrid,Chamberí,Venta,Dúplex,518061.0,92.3,,1.0,Buen estado,1997,8,False,False,False,False,True,5.64,2025-02-20
254, Madrid ,Salamanca,Venta,Ático,377058.0,80.2,1.0,1.0,Buen estado,1993,9,True,True,False,True,True,5.73,2025-01-13
255,Madrid,Chamberí,Venta,Dúplex,493273.0,97.8,1.0,1.0,Obra nueva,2019,7,,True,True,False,False,4.19,
256,Madrid,Centro,Venta,Estudio,420409.0,89.3,2.0,,A reformar,1967,9,False,False,False,False,True,6.03,2024-12-20
257,Madrid,Arganzuela,Alquiler,Piso,341378.0,77.97464775048144,,1.0,Buen estado,1977,7,True,True,False,False,True,5.27,2024-11-27
258,Madrid,Retiro,Venta,Piso,508117.0,95.6,2.0,2.0,Buen estado,2006,4,True,True,False,True,True,6.18,2025-01-14
259,Madrid,Tetuán,Venta, Chalet ,240133.0,47.8,1.0,,Obra nueva,2022,2,True,True,True,False,False,4.39,2024-12-12
260,Madrid,Salamanca,Venta,Ático,454914.0,99.8,1.0,1.0,Buen estado,1974,1,True,False,True,True,False,2.69,2025-02-18
261,Madrid,Salamanca,Venta,Dúplex,482022.0,82.9,1.0,2.0,Buen estado,1992,8,False,False,False,False,False,3.82,2024-11-15
262,Madrid,Centro,Venta,Ático,,,4.0,1.0,Obra nueva,2020,Bajo,True,True,False,True,False,3.59,2025-01-23
263,Madrid,Salamanca,Venta,Piso,,,1.0,1.0,Buen estado,1981,1,True,False,False,False,False,3.37,2025-01-12
264,Madrid,Chamberí,Venta,Ático,427711.0,82.5,3.0,1.0,Obra nueva,2023,5,True,False,False,True,False,6.34,
265,Madrid,Chamberí,Venta,Ático,390031.0,84.4,2.0,1.0,Buen estado,1983,2,True,False,,False,False,2.58,2025-04-07
266,Madrid,Centro,Venta,Piso,510349.0,86.5,3.0,2.0,Buen estado,1968,4,True,False,True,False,False,7.78,2024-12-03
267,Madrid,Chamberí,Venta, Estudio ,257845.0,57.5,1.0,2.0,Buen estado,1992,1,True,True,False,True,False,8.79,2024-12-21
268,Madrid,Chamberí,Venta,Piso,192590.0,52.1,3.0,1.0, Buen estado ,2003,9,True,True,False,True,False,7.56,2025-02-03
269,Madrid,Salamanca,Venta,Ático,347656.0,64.5,1.0,1.0,Buen estado,1969,Bajo,True,False,False,False,False,3.67,2025-03-19
270,Madrid,Tetuán,Venta,Estudio,331844.0,62.8,3.0,2.0,Buen estado,1991,Bajo,False,False,False,False,False,,2025-03-15
271,Madrid, Retiro ,Venta,Piso,362283.0,66.5,2.0,2.0,Buen estado,1975,1,True,False,False,False,True,3.25,2025-02-20
272,Madrid,Retiro,Venta,Piso,294370.0,49.8,3.0,1.0,Buen estado,1976,8,False,False,False,True,False,6.32,2025-02-27
273,Madrid,Salamanca,Venta,Piso,373330.0,59.4,,1.0,Buen estado,1980,5,False,False,True,False,False,5.35,2024-12-12
274,Madrid,Arganzuela,Venta,Dúplex,,,1.0,1.0,Buen estado,1994,Ático,False,True,True,False,,4.53,2025-03-18
275,Madrid,Salamanca,Alquiler,Estudio,435196.0,86.9,3.0,1.0,Buen estado,1995,Bajo,False,True,False,False,False,5.33,2025-01-07
276,Madrid,Tetuán,Venta,Estudio,366570.0,68.4,1.0,2.0,Obra nueva,2023,7,,False,,True,False,3.75,2025-04-05
277,Madrid,Centro,Venta,Dúplex,418043.0,90.6,,1.0,Buen estado,1974,7,False,True,False,False,False,3.85,2024-10-18
278,Madrid,Retiro,Venta,Dúplex,309504.0,65.6,1.0,,Reformado,2009,5,False,False,False,True,True,5.52,2024-12-27
279,Madrid,Tetuán,Venta,Dúplex,,,3.0,1.0,Buen estado,1977,Bajo,True,False,True,False,False,4.0,2025-03-23
280,Madrid,Chamberí,Venta,Ático,552153.0,98.8,2.0,1.0,Buen estado,1986,Ático,False,False,True,False,False,6.69,2025-01-01
281,Madrid,Retiro,Venta,Piso,179531.0,39.3,5.0,1.0,Reformado,2001,7,False,False,False,False,True,9.64,2025-01-15
282,Madrid,Retiro,Alquiler,Piso,366033.0,77.5,2.0,1.0,Buen estado,2020,8,True,False,,True,False,3.93,2024-12-16
283,Madrid,Salamanca,Alquiler, Piso ,561384.0,93.0,4.0,1.0,Buen estado,1987,2,False,False,False,True,False,4.02,2025-02-25
284,Madrid,Retiro,Venta,Piso,412563.0,75.0,4.0,3.0,Buen estado,2009,4,True,True,,False,False,3.77,2025-01-31
285,Madrid,Tetuán,Alquiler,Piso,407557.0,98.0,2.0,1.0,Buen estado,1992,7,True,False,False,True,False,7.2,2024-10-19
286,Madrid,Arganzuela,Alquiler,Piso,388114.0,91.6,2.0,1.0,A reformar,1985,4,False,False,False,True,False,5.63,2025-03-21
287,Madrid,Salamanca,Venta,Estudio,390487.0,70.1,,2.0,Buen estado,1970,Ático,True,False,False,False,True,4.33,2024-11-18
288,Madrid,Salamanca,Venta,Estudio,324015.0,69.2,4.0,1.0,Obra nueva,2018,2,False,False,False,False,True,6.29,2024-10-26
289,Madrid,Chamberí,Alquiler,Piso,453806.0,84.7,,1.0,Buen estado,2009,9,False,False,False,True,False,5.79,2024-10-17
290,Madrid,Tetuán,Venta,Piso,616610.0,99.3,3.0,,Buen estado,1976,7,True,False,False,False,False,3.64,2024-10-28
291,Madrid,Tetuán,Venta,Piso,427900.0,82.5,4.0,1.0,Buen estado,2002,4,False,True,False,False,False,5.14,2024-12-11
292,Madrid,Salamanca,Venta,Piso,,73.1,3.0,2.0,Buen estado,1992,8,True,True,False,True,True,5.54,2024-11-08
293,Madrid,Retiro,Alquiler,Estudio,296755.0,57.4,2.0,4.0,Buen estado,1989,9,False,True,True,False,,4.09,2024-12-21
294,Madrid,Arganzuela,Alquiler,Piso,415342.0,83.3,3.0,1.0,Buen estado,1975,1,True,True,False,False,,8.27,2025-02-01
295,Madrid, Chamberí ,Alquiler,Piso,368896.0,62.6,2.0,1.0,Buen estado,1982,Ático,False,False,False,False,False,3.89,2024-12-29
296,Madrid,Arganzuela,Venta,Piso,251683.0,53.1,3.0,1.0,Buen estado,1958,4,True,True,False,,False,,2024-11-18
297,Madrid,Arganzuela,Alquiler,Estudio,555033.0,113.2,6.0,5.0,Buen estado,1970,5,True,False,False,False,False,7.01,2025-02-16
298,Madrid,Chamberí,Venta,Piso,216165.0,44.8,1.0,1.0,Buen estado,1967,7,False,True,False,False,True,6.1,2024-10-15
299,Madrid,Retiro,Venta,Piso,561180.0,106.5,7.0,2.0,Obra nueva,2022,2,False,True,True,False,True,4.22,
300,Madrid, Salamanca ,Venta,Piso,348249.0,59.3,1.0,1.0,Obra nueva,2021,8,True,True,True,True,True,3.16,2025-01-22
301,Madrid,Centro,Alquiler,Piso,333611.0,110.1,2.0,1.0,A reformar,1991,Ático,False,True,False,False,False,0.5,2024-10-27
302,Madrid,Centro,Venta,Piso,463539.0,85.9,2.0,4.0,Buen estado,1985,8,True,True,True,True,False,8.31,2025-03-21
303,Madrid,Tetuán,Venta,Chalet,423002.0,86.0,3.0,1.0,Buen estado,1973,Bajo,True,False,False,False,False,5.88,2024-11-09
304, Madrid ,Tetuán,Venta,Piso,,88.6,5.0,1.0,Buen estado,1980,3,False,True,False,True,False,,2025-01-05
305,Madrid,Tetuán,Alquiler,Dúplex,,,1.0,1.0,Buen estado,2000,Ático,,False,False,False,False,5.23,2025-02-27
306,Madrid,Retiro,Venta,Piso,328889.0,59.5,4.0,1.0,Buen estado,1963,8,True,False,True,False,False,7.87,2025-03-22
307,Madrid,Chamberí,Venta,Piso,172982.0,39.8,2.0,1.0,Buen estado,2009,9,True,False,False,True,False,4.49,2025-03-12
308,Madrid,Retiro,Alquiler,Piso,525843.0,104.3,2.0,2.0,Obra nueva,2018,1,True,True,False,False,False,4.42,2024-10-20
309,Madrid,Arganzuela,Alquiler,Piso,261765.0,61.7,4.0,2.0,Buen estado,1997,9,True,False,False,True,False,6.24,2025-01-23
310,Madrid,Tetuán, Venta ,Piso,215474.0,40.7,1.0,1.0,Buen estado,2009,4,True,True,,False,False,4.69,2025-03-22
311,Madrid,Retiro,Venta,Dúplex,231118.0,43.6,4.0,1.0,Buen estado,2011,4,True,True,False,False,True,6.87,
312,Madrid,Salamanca,Venta,Piso,333587.0,81.1,5.0,2.0,Buen estado,1964,7,True,False,False,True,False,3.54,2024-11-30
313,Madrid,Retiro,Venta,Piso,,,2.0,2.0,Obra nueva,2023,5,True,,True,False,False,5.36,2025-01-19
314,Madrid, Chamberí ,Alquiler,Piso,425229.0,89.6,1.0,1.0,Buen estado,1971,3,False,False,True,False,False,2.84,2025-02-05
315,Madrid,Salamanca,Venta,Piso,484614.0,81.2,2.0,2.0,Buen estado,2002,4,True,False,False,True,False,4.0,2025-01-15
316,Madrid,Tetuán,Venta,Chalet,451021.0,97.9,1.0,1.0,Reformado,1981,5,True,True,False,True,False,5.84,2025-03-05
317,Madrid,Arganzuela,Venta,Dúplex,391944.0,71.3,4.0,,Buen estado,1973,8,False,True,False,False,,3.81,2025-02-05
318,Madrid,Centro,Alquiler,Piso,496450.0,93.9,,2.0,Buen estado,1974,6,True,False,False,False,False,6.06,2025-02-15
319,Madrid,Centro,Alquiler,Piso,642456.0,116.8,4.0,1.0,Buen estado,1997,Bajo,False,False,False,False,False,5.64,2024-12-20
320,Madrid,Centro,Venta,Dúplex,262010.0,47.9,4.0,2.0,Buen estado,1941,4,True,False,True,True,False,3.28,2025-02-23
321,Madrid,Salamanca,Alquiler,Piso,,87.8,,1.0,Reformado,2006,5,True,True,False,False,True,4.79,2025-01-20
322,Madrid,Retiro,Venta,Piso,,,2.0,1.0,Buen estado,2007,5,True,False,False,,False,6.19,2025-02-27
323,Madrid,Retiro,Venta,Piso,454696.0,86.7,3.0,3.0,Obra nueva,2020,9,True,True,False,True,False,4.66,2025-04-01
324,Madrid,Tetuán,Venta,Chalet,452550.0,92.6,4.0,1.0,Buen estado,1974,5,True,False,False,False,False,4.89,2025-02-28
325,Madrid,Retiro,Alquiler,Piso,313448.0,50.7,1.0,3.0,Buen estado,2003,8,True,False,False,True,False,7.43,2024-10-19
326,Madrid,Salamanca,Venta,Estudio,,,1.0,1.0,Obra nueva,2022,7,True,True,False,True,False,5.1,2024-11-16
327,Madrid,Tetuán,Alquiler,Piso,397018.0,85.6,2.0,1.0,Reformado,1986,5,False,False,False,,False,3.58,2024-11-19
328,Madrid,Centro,Alquiler,Estudio,282780.0,61.2,1.0,1.0,Buen estado,1973,5,False,True,,True,True,2.07,2025-02-15
329,Madrid,Tetuán,Venta,Estudio,394506.0,88.7,3.0,1.0,Buen estado,1996,Bajo,True,,False,False,True,3.59,2025-01-11
330,Madrid,Retiro,Venta,Chalet,360710.0,69.1,,1.0,Buen estado,1987,Ático,True,False,False,False,False,5.34,2024-10-15
331,Madrid,Tetuán,Venta,Chalet,467073.0,96.2,,,Obra nueva,2022,9,True,False,True,True,False,4.72,2024-12-06
332,Madrid,Arganzuela,Venta, Piso ,143729.0,30.0,3.0,2.0,Buen estado,1973,9,True,False,False,False,False,5.6,2025-01-14
333,Madrid,Chamberí,Alquiler,Piso,221042.0,43.5,2.0,2.0,Buen estado,1969,1,False,True,False,True,False,6.0,2024-11-26
334,Madrid,Salamanca,Venta,Piso,295334.0,56.1,3.0,1.0,Buen estado,1976,3,False,True,False,True,,6.6,2025-01-22
335,Madrid,Tetuán,Alquiler,Ático,452481.0,85.9,1.0,1.0,Reformado,1980,Bajo,False,False,False,True,False,3.55,2025-04-07
336,Madrid,Chamberí,Venta,Piso,517901.0,96.7,3.0,,A reformar,1987,7,True,True,False,False,False,4.56,2025-02-20
337,Madrid,Centro,Venta,Piso,,,4.0,2.0,Reformado,1977,5,False,,False,True,,6.8,2025-02-25
338,Madrid,Retiro,Venta,Ático,358916.0,83.2,4.0,1.0,Buen estado,1982,4,False,True,,False,False,5.81,2025-03-14
339,Madrid,Centro,Venta,Piso,441976.0,82.6,2.0,1.0,Buen estado,1999,3,True,True,False,False,True,2.71,2024-12-24
340,Madrid,Retiro,Alquiler,Estudio,277613.0,63.2,4.0,1.0,Buen estado,1968,7,True,True,True,False,False,5.92,2025-01-06
341,Madrid,Tetuán,Alquiler,Dúplex,379147.0,64.7,2.0,1.0, Buen estado ,1986,1,False,True,False,False,False,3.49,2025-03-04
342,Madrid,Arganzuela,Venta,Ático,,,,1.0,Buen estado,1996,5,True,False,False,False,False,5.33,2024-11-15
343,Madrid, Retiro ,Venta,Chalet,556799.0,100.6,1.0,1.0,Buen estado,1978,7,True,False,False,False,False,4.39,2025-03-25
344,Madrid,Retiro,Alquiler,Piso,522887.0,107.8,,2.0,Obra nueva,2020,8,True,True,False,True,False,5.12,2025-04-05
345,Madrid, Retiro ,Venta,Estudio,,,4.0,3.0,Buen estado,1989,3,,False,False,False,False,5.0,2024-10-21
346,Madrid,Arganzuela,Alquiler,Piso,278878.0,58.7,3.0,1.0,Buen estado,1990,1,True,False,,True,True,5.54,2025-01-22
347,Madrid,Retiro,Alquiler,Piso,422609.0,90.6,4.0,,Obra nueva,2018,8,True,True,False,True,False,4.95,2024-11-18
348,Madrid,Centro,Venta,Ático,348881.0,74.4,,1.0,Buen estado,1983,Ático,False,True,,,False,4.74,2024-11-29
349,Madrid,Retiro,Venta,Estudio,486650.0,88.3,4.0,1.0,Reformado,2001,1,False,True,False,True,False,5.36,2025-03-24
350,Madrid,Tetuán,Venta,Estudio,472271.0,83.8,1.0,1.0,Reformado,1978,Bajo,False,False,True,False,False,4.82,2024-11-22
351,Madrid,Centro,Alquiler,Piso,517522.0,94.5,1.0,1.0,Reformado,2000,6,False,True,True,False,True,7.97,2025-02-12
352,Madrid,Chamberí,Alquiler,Chalet,453007.0,96.4,3.0,3.0,Reformado,1980,Bajo,False,False,False,True,True,6.83,2024-10-11
353,Madrid,Retiro,Venta,Piso,,65.8,1.0,1.0,A reformar,1960,4,True,True,False,False,False,6.13,2025-02-02
354,Madrid,Arganzuela,Venta,Piso,478562.0,97.5,1.0,2.0,Reformado,2002,8,True,False,False,True,False,6.52,2025-02-05
355,Madrid,Retiro,Venta,Piso,,,3.0,3.0,Buen estado,1976,7,True,False,False,True,True,4.67,2025-03-23
356,Madrid,Retiro,Alquiler,Piso,395928.0,74.1,5.0,3.0,Buen estado,1981,4,True,False,False,False,False,5.94,2025-03-03
357,Madrid,Arganzuela,Alquiler,Piso,598799.0,109.7,,1.0,Reformado,2020,6,True,False,False,False,False,4.66,2025-01-26
358,Madrid,Tetuán,Venta,Piso,182355.0,53.1,1.0,1.0,Buen estado,1980,2,True,True,True,False,False,4.92,2025-02-08
359,Madrid,Retiro,Alquiler,Piso,419231.0,83.2,3.0,1.0,Buen estado,1980,7,False,False,False,False,False,6.93,
360,Madrid,Retiro,Venta,Estudio,,,5.0,1.0, Buen estado ,1960,Ático,True,False,False,True,False,2.52,2025-01-09
361,Madrid, Arganzuela ,Venta,Estudio,476904.0,89.4,3.0,2.0, Buen estado ,1969,2,True,True,True,True,True,2.83,
362, Madrid ,Arganzuela,Venta,Ático,429831.0,76.8,7.0,1.0,Obra nueva,2020,1,False,True,False,True,True,,2025-03-21
363,Madrid,Retiro,Venta,Piso,534829.0,104.8,4.0,1.0,A reformar,1987,7,True,True,False,True,False,5.49,2024-11-17
364,Madrid,Centro,Alquiler,Estudio,432135.0,98.2,2.0,1.0,Buen estado,2001,8,False,False,False,True,False,7.33,2025-02-06
365,Madrid,Tetuán,Alquiler,Dúplex,553692.0,107.8,4.0,1.0,Obra nueva,2023,9,True,True,True,False,True,2.35,2024-10-29
366,Madrid,Tetuán,Venta,Estudio,141967.0,30.9,4.0,1.0,Buen estado,1984,9,True,False,False,False,False,6.34,2024-11-06
367,Madrid,Salamanca,Alquiler,Ático,580937.0,119.2,1.0,1.0,Buen estado,1996,8,True,False,,True,False,3.35,2024-11-16
368,Madrid,Chamberí,Venta,Piso,481425.0,92.9,4.0,1.0,Buen estado,1986,3,True,True,False,False,False,5.05,2025-03-07
369,Madrid,Centro,Venta,Piso,,85.4,,1.0,Obra nueva,2021,2,False,True,True,False,,7.61,2025-02-17
370,Madrid,Centro,Venta,Piso,408482.0,81.1,,1.0,Buen estado,1971,4,,True,False,False,False,5.06,2024-10-14
371,Madrid,Centro,Venta,Piso,354140.0,87.9,3.0,2.0, Buen estado ,1977,1,True,False,False,False,True,2.9,2024-10-20
372,Madrid,Centro,Venta,Piso,461455.0,79.2,2.0,2.0,A reformar,1984,1,True,False,False,False,True,5.18,2025-02-06
373,Madrid,Salamanca,Venta,Piso,339724.0,57.0,6.0,1.0,Buen estado,1985,Ático,True,True,False,False,False,4.55,2025-03-23
374,Madrid,Centro,Venta,Ático,645448.0,101.4,2.0,2.0,Buen estado,1987,6,True,False,False,True,False,3.64,2025-01-13
375,Madrid,Salamanca,Venta,Estudio,424149.0,82.6,3.0,3.0,Buen estado,1957,Ático,True,True,False,False,True,4.08,2025-01-06
376,Madrid,Salamanca,Venta,Piso,453596.0,83.4,1.0,1.0,Buen estado,2002,3,True,True,False,False,False,8.69,2024-10-09
377,Madrid,Salamanca,Alquiler,Piso,584498.0,107.9,1.0,1.0,Obra nueva,2021,8,True,False,False,,False,4.68,2025-01-14
378,Madrid,Chamberí,Venta,Piso,311457.0,67.9,1.0,2.0,Buen estado,1995,1,True,True,False,True,True,3.43,2024-10-17
379,Madrid,Arganzuela,Venta,Dúplex,293637.0,56.3,3.0,1.0,Reformado,2006,Bajo,True,False,True,False,True,3.64,2024-12-09
380,Madrid,Chamberí,Venta,Piso,511084.0,100.5,3.0,1.0,Buen estado,1968,Ático,True,False,True,True,True,6.88,2025-04-07
381,Madrid,Salamanca,Venta,Piso,365765.0,74.5,2.0,2.0,Buen estado,1987,8,True,False,,True,False,4.76,2024-12-03
382,Madrid,Salamanca,Venta,Chalet,424747.0,87.3,4.0,1.0,Buen estado,1985,9,False,False,False,True,False,5.78,2024-12-29
383,Madrid,Tetuán,Venta,Estudio,446769.0,95.4,2.0,2.0,Buen estado,1981,4,False,False,False,True,True,4.18,2024-11-14
384,Madrid,Arganzuela,Venta,Piso,425227.0,90.4,3.0,1.0,Buen estado,1983,8,True,False,False,False,True,5.22,
385,Madrid,Arganzuela,Alquiler,Estudio,373460.0,81.6,6.0,,Buen estado,1970,7,False,False,False,False,False,3.75,2024-10-21
386,Madrid,Retiro,Alquiler,Estudio,,70.4,6.0,1.0,Obra nueva,2020,6,True,True,False,,True,5.87,2025-01-21
387,Madrid,Chamberí,Venta,Piso,285312.0,59.3,2.0,2.0,Buen estado,1999,3,False,False,False,True,False,5.33,2024-12-05
388,Madrid,Retiro,Alquiler,Piso,543914.0,105.5,2.0,1.0, Buen estado ,2003,Bajo,True,False,False,True,False,7.67,2025-03-01
389,Madrid,Centro,Alquiler,Piso,479400.0,97.9,5.0,1.0,Buen estado,1997,3,False,False,False,False,True,5.13,2024-12-13
390,Madrid,Chamberí,Venta,Piso,538435.0,115.5,2.0,1.0,Buen estado,1999,5,True,True,True,False,False,3.86,
